nominal;data;curs;cdx
100;23.04.2015;11.3197;Армянскийдрам
100;22.04.2015;11.3867;Армянскийдрам
100;21.04.2015;10.8969;Армянскийдрам
100;18.04.2015;10.6828;Армянскийдрам
100;17.04.2015;10.5132;Армянскийдрам
100;16.04.2015;10.7135;Армянскийдрам
100;15.04.2015;10.9767;Армянскийдрам
100;14.04.2015;11.0200;Армянскийдрам
100;11.04.2015;10.7173;Армянскийдрам
100;10.04.2015;11.0499;Армянскийдрам
100;09.04.2015;11.3526;Армянскийдрам
100;08.04.2015;11.6441;Армянскийдрам
100;07.04.2015;11.9738;Армянскийдрам
100;04.04.2015;11.9733;Армянскийдрам
100;03.04.2015;12.0614;Армянскийдрам
100;02.04.2015;12.3657;Армянскийдрам
100;01.04.2015;12.2269;Армянскийдрам
100;31.03.2015;12.3996;Армянскийдрам
100;28.03.2015;12.2201;Армянскийдрам
100;27.03.2015;11.9473;Армянскийдрам
100;26.03.2015;12.1559;Армянскийдрам
100;25.03.2015;12.3833;Армянскийдрам
100;24.03.2015;12.4649;Армянскийдрам
100;21.03.2015;12.5489;Армянскийдрам
100;20.03.2015;12.4843;Армянскийдрам
100;19.03.2015;12.7411;Армянскийдрам
100;18.03.2015;12.9051;Армянскийдрам
100;17.03.2015;12.9075;Армянскийдрам
100;14.03.2015;12.7345;Армянскийдрам
100;13.03.2015;12.6367;Армянскийдрам
100;12.03.2015;12.9664;Армянскийдрам
100;11.03.2015;12.6254;Армянскийдрам
100;07.03.2015;12.5013;Армянскийдрам
100;06.03.2015;12.8912;Армянскийдрам
100;05.03.2015;12.9174;Армянскийдрам
100;04.03.2015;13.0198;Армянскийдрам
100;03.03.2015;13.0041;Армянскийдрам
100;28.02.2015;12.8103;Армянскийдрам
100;27.02.2015;12.6719;Армянскийдрам
100;26.02.2015;13.0669;Армянскийдрам
100;25.02.2015;13.2585;Армянскийдрам
100;21.02.2015;12.8859;Армянскийдрам
100;20.02.2015;12.9709;Армянскийдрам
100;19.02.2015;13.0190;Армянскийдрам
100;18.02.2015;13.1153;Армянскийдрам
100;17.02.2015;13.0821;Армянскийдрам
100;14.02.2015;13.5738;Армянскийдрам
100;13.02.2015;13.8356;Армянскийдрам
100;12.02.2015;13.7765;Армянскийдрам
100;11.02.2015;13.6661;Армянскийдрам
100;10.02.2015;13.7331;Армянскийдрам
100;07.02.2015;13.8455;Армянскийдрам
100;06.02.2015;14.4141;Армянскийдрам
100;05.02.2015;13.7349;Армянскийдрам
100;04.02.2015;14.2380;Армянскийдрам
100;03.02.2015;14.6199;Армянскийдрам
100;31.01.2015;14.4809;Армянскийдрам
100;30.01.2015;14.4391;Армянскийдрам
100;29.01.2015;14.1221;Армянскийдрам
100;28.01.2015;14.2619;Армянскийдрам
100;27.01.2015;13.8529;Армянскийдрам
100;24.01.2015;13.3319;Армянскийдрам
100;23.01.2015;13.9594;Армянскийдрам
100;22.01.2015;13.7867;Армянскийдрам
100;21.01.2015;13.5954;Армянскийдрам
100;20.01.2015;13.6642;Армянскийдрам
100;17.01.2015;13.6633;Армянскийдрам
100;16.01.2015;13.5777;Армянскийдрам
100;15.01.2015;13.8426;Армянскийдрам
100;14.01.2015;13.6799;Армянскийдрам
100;13.01.2015;13.1799;Армянскийдрам
100;01.01.2015;11.8645;Армянскийдрам
100;31.12.2014;12.0986;Армянскийдрам
100;30.12.2014;12.0085;Армянскийдрам
100;27.12.2014;11.2507;Армянскийдрам
100;26.12.2014;11.4882;Армянскийдрам
100;25.12.2014;11.8331;Армянскийдрам
100;24.12.2014;11.8628;Армянскийдрам
100;23.12.2014;12.1492;Армянскийдрам
100;20.12.2014;13.0500;Армянскийдрам
100;19.12.2014;12.5745;Армянскийдрам
100;18.12.2014;14.3007;Армянскийдрам
100;17.12.2014;12.9011;Армянскийдрам
100;16.12.2014;12.3093;Армянскийдрам
100;13.12.2014;12.1305;Армянскийдрам
100;12.12.2014;11.8986;Армянскийдрам
100;11.12.2014;11.9947;Армянскийдрам
100;10.12.2014;11.9805;Армянскийдрам
100;09.12.2014;11.7808;Армянскийдрам
100;06.12.2014;11.7368;Армянскийдрам
100;05.12.2014;11.8678;Армянскийдрам
100;04.12.2014;12.3246;Армянскийдрам
100;03.12.2014;11.3321;Армянскийдрам
100;02.12.2014;11.8660;Армянскийдрам
100;29.11.2014;11.3671;Армянскийдрам
100;28.11.2014;10.9848;Армянскийдрам
100;27.11.2014;10.6919;Армянскийдрам
100;26.11.2014;10.3607;Армянскийдрам
100;25.11.2014;10.4031;Армянскийдрам
100;22.11.2014;10.9290;Армянскийдрам
100;21.11.2014;11.1841;Армянскийдрам
100;20.11.2014;11.2780;Армянскийдрам
100;19.11.2014;11.2823;Армянскийдрам
100;18.11.2014;11.3808;Армянскийдрам
100;15.11.2014;11.3896;Армянскийдрам
100;14.11.2014;11.0847;Армянскийдрам
100;13.11.2014;11.1443;Армянскийдрам
100;12.11.2014;11.0488;Армянскийдрам
100;11.11.2014;11.0585;Армянскийдрам
100;08.11.2014;11.5339;Армянскийдрам
100;07.11.2014;10.8907;Армянскийдрам
100;06.11.2014;10.7245;Армянскийдрам
100;01.11.2014;10.2074;Армянскийдрам
100;31.10.2014;10.5352;Армянскийдрам
100;30.10.2014;10.3651;Армянскийдрам
100;29.10.2014;10.3122;Армянскийдрам
100;28.10.2014;10.2567;Армянскийдрам
100;25.10.2014;10.2501;Армянскийдрам
100;24.10.2014;10.1606;Армянскийдрам
100;23.10.2014;10.0189;Армянскийдрам
100;22.10.2014;10.0049;Армянскийдрам
1000;21.10.2014;99.6867;Армянскийдрам
100;18.10.2014;10.0256;Армянскийдрам
1000;17.10.2014;99.6471;Армянскийдрам
1000;16.10.2014;99.8271;Армянскийдрам
1000;15.10.2014;98.3986;Армянскийдрам
1000;14.10.2014;97.6395;Армянскийдрам
1000;11.10.2014;97.4848;Армянскийдрам
1000;10.10.2014;97.1331;Армянскийдрам
1000;09.10.2014;97.2796;Армянскийдрам
1000;08.10.2014;96.8719;Армянскийдрам
1000;07.10.2014;97.7555;Армянскийдрам
1000;04.10.2014;97.2752;Армянскийдрам
1000;03.10.2014;97.0965;Армянскийдрам
1000;02.10.2014;97.3261;Армянскийдрам
1000;01.10.2014;96.5521;Армянскийдрам
1000;30.09.2014;96.3587;Армянскийдрам
1000;27.09.2014;94.9125;Армянскийдрам
1000;26.09.2014;94.1049;Армянскийдрам
1000;25.09.2014;94.4231;Армянскийдрам
1000;24.09.2014;95.2101;Армянскийдрам
1000;23.09.2014;94.6995;Армянскийдрам
1000;20.09.2014;94.3586;Армянскийдрам
1000;19.09.2014;94.3771;Армянскийдрам
1000;18.09.2014;94.0500;Армянскийдрам
1000;17.09.2014;94.5197;Армянскийдрам
1000;16.09.2014;92.7621;Армянскийдрам
1000;13.09.2014;92.1493;Армянскийдрам
1000;12.09.2014;91.2495;Армянскийдрам
1000;11.09.2014;90.7675;Армянскийдрам
1000;10.09.2014;90.3958;Армянскийдрам
1000;09.09.2014;90.5435;Армянскийдрам
1000;06.09.2014;90.2460;Армянскийдрам
1000;05.09.2014;89.6560;Армянскийдрам
1000;04.09.2014;90.7988;Армянскийдрам
1000;03.09.2014;90.8268;Армянскийдрам
1000;02.09.2014;90.6747;Армянскийдрам
1000;30.08.2014;89.7487;Армянскийдрам
1000;29.08.2014;88.3126;Армянскийдрам
1000;28.08.2014;88.0382;Армянскийдрам
1000;27.08.2014;88.5681;Армянскийдрам
1000;26.08.2014;88.5297;Армянскийдрам
1000;23.08.2014;88.1555;Армянскийдрам
1000;22.08.2014;89.1794;Армянскийдрам
1000;21.08.2014;88.8714;Армянскийдрам
1000;20.08.2014;88.5251;Армянскийдрам
1000;19.08.2014;88.4157;Армянскийдрам
1000;16.08.2014;87.6800;Армянскийдрам
1000;15.08.2014;87.7942;Армянскийдрам
1000;14.08.2014;87.8114;Армянскийдрам
1000;13.08.2014;87.5947;Армянскийдрам
1000;12.08.2014;87.4144;Армянскийдрам
1000;09.08.2014;88.7847;Армянскийдрам
1000;08.08.2014;89.1969;Армянскийдрам
1000;07.08.2014;88.8538;Армянскийдрам
1000;06.08.2014;88.0440;Армянскийдрам
1000;05.08.2014;87.3764;Армянскийдрам
1000;02.08.2014;87.8898;Армянскийдрам
1000;01.08.2014;87.1926;Армянскийдрам
1000;31.07.2014;87.9328;Армянскийдрам
1000;30.07.2014;87.6603;Армянскийдрам
1000;29.07.2014;86.6316;Армянскийдрам
1000;26.07.2014;86.2537;Армянскийдрам
1000;25.07.2014;86.2942;Армянскийдрам
1000;24.07.2014;85.6337;Армянскийдрам
1000;23.07.2014;85.9845;Армянскийдрам
1000;22.07.2014;86.0893;Армянскийдрам
1000;19.07.2014;86.2888;Армянскийдрам
1000;18.07.2014;85.3773;Армянскийдрам
1000;17.07.2014;84.3397;Армянскийдрам
1000;16.07.2014;84.2458;Армянскийдрам
1000;15.07.2014;84.1017;Армянскийдрам
1000;12.07.2014;83.4555;Армянскийдрам
1000;11.07.2014;82.9297;Армянскийдрам
1000;10.07.2014;83.6011;Армянскийдрам
1000;09.07.2014;84.4390;Армянскийдрам
1000;08.07.2014;84.8061;Армянскийдрам
1000;05.07.2014;84.1884;Армянскийдрам
1000;04.07.2014;83.8110;Армянскийдрам
1000;03.07.2014;83.8424;Армянскийдрам
1000;02.07.2014;83.9939;Армянскийдрам
1000;01.07.2014;83.0513;Армянскийдрам
1000;28.06.2014;82.5291;Армянскийдрам
1000;27.06.2014;82.7225;Армянскийдрам
1000;26.06.2014;83.0850;Армянскийдрам
1000;25.06.2014;83.3077;Армянскийдрам
1000;24.06.2014;83.9366;Армянскийдрам
1000;21.06.2014;84.1540;Армянскийдрам
1000;20.06.2014;83.7668;Армянскийдрам
1000;19.06.2014;84.9346;Армянскийдрам
1000;18.06.2014;84.4686;Армянскийдрам
1000;17.06.2014;83.8966;Армянскийдрам
1000;12.06.2014;83.4087;Армянскийдрам
1000;11.06.2014;83.4684;Армянскийдрам
1000;10.06.2014;83.1242;Армянскийдрам
1000;07.06.2014;83.7133;Армянскийдрам
1000;06.06.2014;84.3099;Армянскийдрам
1000;05.06.2014;84.8787;Армянскийдрам
1000;04.06.2014;84.5688;Армянскийдрам
1000;03.06.2014;84.2926;Армянскийдрам
1000;31.05.2014;84.0029;Армянскийдрам
1000;30.05.2014;83.8328;Армянскийдрам
1000;29.05.2014;83.3080;Армянскийдрам
1000;28.05.2014;82.8266;Армянскийдрам
1000;27.05.2014;82.2920;Армянскийдрам
1000;24.05.2014;82.8838;Армянскийдрам
1000;23.05.2014;83.1237;Армянскийдрам
1000;22.05.2014;83.6350;Армянскийдрам
1000;21.05.2014;83.7992;Армянскийдрам
1000;20.05.2014;83.9927;Армянскийдрам
1000;17.05.2014;84.0082;Армянскийдрам
1000;16.05.2014;83.6157;Армянскийдрам
1000;15.05.2014;83.8382;Армянскийдрам
1000;14.05.2014;84.3300;Армянскийдрам
1000;13.05.2014;85.1490;Армянскийдрам
1000;09.05.2014;84.8494;Армянскийдрам
1000;08.05.2014;85.8662;Армянскийдрам
1000;07.05.2014;86.1024;Армянскийдрам
1000;06.05.2014;86.4402;Армянскийдрам
1000;01.05.2014;86.3911;Армянскийдрам
1000;30.04.2014;86.3320;Армянскийдрам
1000;29.04.2014;87.2898;Армянскийдрам
1000;26.04.2014;86.8897;Армянскийдрам
1000;25.04.2014;86.2950;Армянскийдрам
1000;24.04.2014;86.0582;Армянскийдрам
1000;23.04.2014;86.0968;Армянскийдрам
1000;22.04.2014;85.8455;Армянскийдрам
1000;19.04.2014;85.8635;Армянскийдрам
1000;18.04.2014;86.8892;Армянскийдрам
1000;17.04.2014;87.1529;Армянскийдрам
1000;16.04.2014;86.5548;Армянскийдрам
1000;15.04.2014;86.6161;Армянскийдрам
1000;12.04.2014;85.7632;Армянскийдрам
1000;11.04.2014;85.5173;Армянскийдрам
1000;10.04.2014;86.0392;Армянскийдрам
1000;09.04.2014;85.5330;Армянскийдрам
1000;08.04.2014;85.3620;Армянскийдрам
1000;05.04.2014;85.5034;Армянскийдрам
1000;04.04.2014;85.5999;Армянскийдрам
1000;03.04.2014;85.1490;Армянскийдрам
1000;02.04.2014;84.5786;Армянскийдрам
1000;01.04.2014;85.9720;Армянскийдрам
1000;29.03.2014;86.4304;Армянскийдрам
1000;28.03.2014;86.3617;Армянскийдрам
1000;27.03.2014;85.8755;Армянскийдрам
1000;26.03.2014;86.8333;Армянскийдрам
1000;25.03.2014;87.2528;Армянскийдрам
1000;22.03.2014;87.6106;Армянскийдрам
1000;21.03.2014;86.9028;Армянскийдрам
1000;20.03.2014;87.1408;Армянскийдрам
1000;19.03.2014;87.7225;Армянскийдрам
1000;18.03.2014;88.2613;Армянскийдрам
1000;15.03.2014;88.3722;Армянскийдрам
1000;14.03.2014;87.8472;Армянскийдрам
1000;13.03.2014;87.9193;Армянскийдрам
1000;12.03.2014;87.7145;Армянскийдрам
1000;08.03.2014;87.3778;Армянскийдрам
1000;07.03.2014;87.0484;Армянскийдрам
1000;06.03.2014;87.1827;Армянскийдрам
1000;05.03.2014;87.7314;Армянскийдрам
1000;04.03.2014;87.8705;Армянскийдрам
1000;01.03.2014;87.5613;Армянскийдрам
1000;28.02.2014;87.2884;Армянскийдрам
1000;27.02.2014;86.7043;Армянскийдрам
1000;26.02.2014;86.1706;Армянскийдрам
1000;25.02.2014;85.9835;Армянскийдрам
1000;22.02.2014;86.4514;Армянскийдрам
1000;21.02.2014;86.7079;Армянскийдрам
1000;20.02.2014;86.3207;Армянскийдрам
1000;19.02.2014;85.3235;Армянскийдрам
1000;18.02.2014;84.9821;Армянскийдрам
1000;15.02.2014;86.0938;Армянскийдрам
1000;14.02.2014;84.4708;Армянскийдрам
1000;13.02.2014;84.1227;Армянскийдрам
1000;12.02.2014;84.3345;Армянскийдрам
1000;11.02.2014;84.7118;Армянскийдрам
1000;08.02.2014;85.1277;Армянскийдрам
1000;07.02.2014;85.4335;Армянскийдрам
1000;06.02.2014;85.1366;Армянскийдрам
1000;05.02.2014;86.3060;Армянскийдрам
1000;04.02.2014;86.6782;Армянскийдрам
1000;01.02.2014;86.5437;Армянскийдрам
1000;31.01.2014;86.3050;Армянскийдрам
1000;30.01.2014;85.0266;Армянскийдрам
1000;29.01.2014;85.1784;Армянскийдрам
1000;28.01.2014;85.3857;Армянскийдрам
1000;25.01.2014;84.2804;Армянскийдрам
1000;24.01.2014;83.7230;Армянскийдрам
1000;23.01.2014;83.3181;Армянскийдрам
1000;22.01.2014;83.1884;Армянскийдрам
1000;21.01.2014;82.9665;Армянскийдрам
1000;18.01.2014;82.4520;Армянскийдрам
1000;17.01.2014;82.3707;Армянскийдрам
1000;16.01.2014;82.2594;Армянскийдрам
1000;15.01.2014;81.9694;Армянскийдрам
1000;14.01.2014;81.1029;Армянскийдрам
1000;11.01.2014;81.3379;Армянскийдрам
1000;10.01.2014;81.7625;Армянскийдрам
1000;01.01.2014;80.5393;Армянскийдрам
1000;31.12.2013;80.7132;Армянскийдрам
1000;28.12.2013;80.4641;Армянскийдрам
1000;27.12.2013;80.5697;Армянскийдрам
1000;26.12.2013;80.5147;Армянскийдрам
1000;25.12.2013;80.4646;Армянскийдрам
1000;24.12.2013;81.2792;Армянскийдрам
1000;21.12.2013;81.5323;Армянскийдрам
1000;20.12.2013;81.4653;Армянскийдрам
1000;19.12.2013;81.2841;Армянскийдрам
1000;18.12.2013;81.2475;Армянскийдрам
1000;17.12.2013;81.2504;Армянскийдрам
1000;14.12.2013;81.2517;Армянскийдрам
1000;13.12.2013;80.9686;Армянскийдрам
1000;12.12.2013;80.9184;Армянскийдрам
1000;11.12.2013;81.0502;Армянскийдрам
1000;10.12.2013;81.0339;Армянскийдрам
1000;07.12.2013;81.4621;Армянскийдрам
1000;06.12.2013;81.4212;Армянскийдрам
1000;05.12.2013;82.2329;Армянскийдрам
1000;04.12.2013;82.1904;Армянскийдрам
1000;03.12.2013;81.9486;Армянскийдрам
1000;30.11.2013;82.0559;Армянскийдрам
1000;29.11.2013;81.9115;Армянскийдрам
1000;28.11.2013;81.5520;Армянскийдрам
1000;27.11.2013;81.5523;Армянскийдрам
1000;26.11.2013;81.0218;Армянскийдрам
1000;23.11.2013;81.2481;Армянскийдрам
1000;22.11.2013;81.6772;Армянскийдрам
1000;21.11.2013;80.7440;Армянскийдрам
1000;20.11.2013;80.6574;Армянскийдрам
1000;19.11.2013;80.4094;Армянскийдрам
1000;16.11.2013;80.6931;Армянскийдрам
1000;15.11.2013;80.7096;Армянскийдрам
1000;14.11.2013;81.0331;Армянскийдрам
1000;13.11.2013;80.9664;Армянскийдрам
1000;12.11.2013;80.5678;Армянскийдрам
1000;09.11.2013;80.1475;Армянскийдрам
1000;08.11.2013;79.7054;Армянскийдрам
1000;07.11.2013;79.8796;Армянскийдрам
1000;06.11.2013;79.7803;Армянскийдрам
1000;02.11.2013;79.4588;Армянскийдрам
1000;01.11.2013;79.1604;Армянскийдрам
1000;31.10.2013;79.0856;Армянскийдрам
1000;30.10.2013;78.7004;Армянскийдрам
1000;29.10.2013;78.3544;Армянскийдрам
1000;26.10.2013;78.1196;Армянскийдрам
1000;25.10.2013;78.0424;Армянскийдрам
1000;24.10.2013;78.3049;Армянскийдрам
1000;23.10.2013;78.7342;Армянскийдрам
1000;22.10.2013;78.5746;Армянскийдрам
1000;19.10.2013;78.2457;Армянскийдрам
1000;18.10.2013;78.8633;Армянскийдрам
1000;17.10.2013;79.2533;Армянскийдрам
1000;16.10.2013;79.1260;Армянскийдрам
1000;15.10.2013;78.8714;Армянскийдрам
1000;12.10.2013;78.7997;Армянскийдрам
1000;11.10.2013;79.4510;Армянскийдрам
1000;10.10.2013;79.6601;Армянскийдрам
1000;09.10.2013;79.6606;Армянскийдрам
1000;08.10.2013;79.6377;Армянскийдрам
1000;05.10.2013;79.1237;Армянскийдрам
1000;04.10.2013;79.2232;Армянскийдрам
1000;03.10.2013;79.6496;Армянскийдрам
1000;02.10.2013;79.7838;Армянскийдрам
1000;01.10.2013;80.0096;Армянскийдрам
1000;28.09.2013;79.7660;Армянскийдрам
1000;27.09.2013;79.1478;Армянскийдрам
1000;26.09.2013;78.6559;Армянскийдрам
1000;25.09.2013;78.5598;Армянскийдрам
1000;24.09.2013;78.5492;Армянскийдрам
1000;21.09.2013;78.1591;Армянскийдрам
1000;20.09.2013;77.6147;Армянскийдрам
1000;19.09.2013;78.9835;Армянскийдрам
1000;18.09.2013;78.9346;Армянскийдрам
1000;17.09.2013;78.9504;Армянскийдрам
1000;14.09.2013;80.0015;Армянскийдрам
1000;13.09.2013;79.7878;Армянскийдрам
1000;12.09.2013;80.5447;Армянскийдрам
1000;11.09.2013;80.6341;Армянскийдрам
1000;10.09.2013;81.0810;Армянскийдрам
1000;07.09.2013;81.0516;Армянскийдрам
1000;06.09.2013;81.4393;Армянскийдрам
1000;05.09.2013;81.6234;Армянскийдрам
1000;04.09.2013;81.9885;Армянскийдрам
1000;03.09.2013;81.9020;Армянскийдрам
1000;31.08.2013;81.8901;Армянскийдрам
1000;30.08.2013;81.7200;Армянскийдрам
1000;29.08.2013;81.7236;Армянскийдрам
1000;28.08.2013;81.6325;Армянскийдрам
1000;27.08.2013;81.1734;Армянскийдрам
1000;24.08.2013;81.3666;Армянскийдрам
1000;23.08.2013;81.7759;Армянскийдрам
1000;22.08.2013;81.0165;Армянскийдрам
1000;21.08.2013;81.0826;Армянскийдрам
1000;20.08.2013;80.8909;Армянскийдрам
1000;17.08.2013;81.1632;Армянскийдрам
1000;16.08.2013;81.1568;Армянскийдрам
1000;15.08.2013;81.4700;Армянскийдрам
1000;14.08.2013;81.2856;Армянскийдрам
1000;13.08.2013;80.7141;Армянскийдрам
1000;10.08.2013;80.8379;Армянскийдрам
1000;09.08.2013;80.6861;Армянскийдрам
1000;08.08.2013;80.5982;Армянскийдрам
1000;07.08.2013;80.2646;Армянскийдрам
1000;06.08.2013;79.9055;Армянскийдрам
1000;03.08.2013;80.5299;Армянскийдрам
1000;02.08.2013;80.2290;Армянскийдрам
1000;01.08.2013;80.3723;Армянскийдрам
1000;31.07.2013;80.2442;Армянскийдрам
1000;30.07.2013;80.0868;Армянскийдрам
1000;27.07.2013;79.4090;Армянскийдрам
1000;26.07.2013;79.2633;Армянскийдрам
1000;25.07.2013;78.7491;Армянскийдрам
1000;24.07.2013;78.6146;Армянскийдрам
1000;23.07.2013;78.6462;Армянскийдрам
1000;20.07.2013;78.9022;Армянскийдрам
1000;19.07.2013;78.8316;Армянскийдрам
1000;18.07.2013;78.9601;Армянскийдрам
1000;17.07.2013;79.2975;Армянскийдрам
1000;16.07.2013;79.3723;Армянскийдрам
1000;13.07.2013;79.6897;Армянскийдрам
1000;12.07.2013;79.4555;Армянскийдрам
1000;11.07.2013;79.9786;Армянскийдрам
1000;10.07.2013;80.3249;Армянскийдрам
1000;09.07.2013;80.9745;Армянскийдрам
1000;06.07.2013;80.7405;Армянскийдрам
1000;05.07.2013;80.4378;Армянскийдрам
1000;04.07.2013;80.7536;Армянскийдрам
1000;03.07.2013;80.0668;Армянскийдрам
1000;02.07.2013;80.1261;Армянскийдрам
1000;29.06.2013;79.7780;Армянскийдрам
1000;28.06.2013;80.2358;Армянскийдрам
1000;27.06.2013;79.9213;Армянскийдрам
1000;26.06.2013;79.4994;Армянскийдрам
1000;25.06.2013;79.9750;Армянскийдрам
1000;22.06.2013;79.4740;Армянскийдрам
1000;21.06.2013;79.7418;Армянскийдрам
1000;20.06.2013;77.6786;Армянскийдрам
1000;19.06.2013;77.4550;Армянскийдрам
1000;18.06.2013;76.6119;Армянскийдрам
1000;15.06.2013;76.8650;Армянскийдрам
1000;14.06.2013;78.2266;Армянскийдрам
1000;12.06.2013;78.7723;Армянскийдрам
1000;11.06.2013;78.3864;Армянскийдрам
1000;08.06.2013;78.0150;Армянскийдрам
1000;07.06.2013;77.4888;Армянскийдрам
1000;06.06.2013;76.9714;Армянскийдрам
1000;05.06.2013;76.3873;Армянскийдрам
1000;04.06.2013;76.9477;Армянскийдрам
1000;01.06.2013;76.1854;Армянскийдрам
1000;31.05.2013;75.8447;Армянскийдрам
1000;30.05.2013;75.6109;Армянскийдрам
1000;29.05.2013;75.3383;Армянскийдрам
1000;28.05.2013;75.1561;Армянскийдрам
1000;25.05.2013;75.1894;Армянскийдрам
1000;24.05.2013;75.5609;Армянскийдрам
1000;23.05.2013;74.9772;Армянскийдрам
1000;22.05.2013;74.8547;Армянскийдрам
1000;21.05.2013;75.1123;Армянскийдрам
1000;18.05.2013;75.2381;Армянскийдрам
1000;17.05.2013;75.3622;Армянскийдрам
1000;16.05.2013;75.4124;Армянскийдрам
1000;15.05.2013;75.0067;Армянскийдрам
1000;14.05.2013;75.2914;Армянскийдрам
1000;09.05.2013;74.8679;Армянскийдрам
1000;08.05.2013;74.7988;Армянскийдрам
1000;07.05.2013;74.8108;Армянскийдрам
1000;01.05.2013;75.6231;Армянскийдрам
1000;30.04.2013;75.6801;Армянскийдрам
1000;27.04.2013;76.0295;Армянскийдрам
1000;26.04.2013;75.8278;Армянскийдрам
1000;25.04.2013;76.4932;Армянскийдрам
1000;24.04.2013;76.5672;Армянскийдрам
1000;23.04.2013;76.1324;Армянскийдрам
1000;20.04.2013;75.3545;Армянскийдрам
1000;19.04.2013;76.1010;Армянскийдрам
1000;18.04.2013;74.8072;Армянскийдрам
1000;17.04.2013;75.5358;Армянскийдрам
1000;16.04.2013;74.9823;Армянскийдрам
1000;13.04.2013;74.0414;Армянскийдрам
1000;12.04.2013;73.9674;Армянскийдрам
1000;11.04.2013;74.2601;Армянскийдрам
1000;10.04.2013;74.7511;Армянскийдрам
1000;09.04.2013;75.4520;Армянскийдрам
1000;06.04.2013;75.7382;Армянскийдрам
1000;05.04.2013;75.9768;Армянскийдрам
1000;04.04.2013;75.1899;Армянскийдрам
1000;03.04.2013;74.5337;Армянскийдрам
1000;02.04.2013;74.2465;Армянскийдрам
1000;30.03.2013;74.1847;Армянскийдрам
1000;29.03.2013;73.9766;Армянскийдрам
1000;28.03.2013;73.6763;Армянскийдрам
1000;27.03.2013;73.6835;Армянскийдрам
1000;26.03.2013;73.4093;Армянскийдрам
1000;23.03.2013;73.8246;Армянскийдрам
1000;22.03.2013;73.7286;Армянскийдрам
1000;21.03.2013;74.0744;Армянскийдрам
1000;20.03.2013;74.1292;Армянскийдрам
1000;19.03.2013;74.5030;Армянскийдрам
1000;16.03.2013;74.0231;Армянскийдрам
1000;15.03.2013;74.2507;Армянскийдрам
1000;14.03.2013;74.8378;Армянскийдрам
1000;13.03.2013;74.9084;Армянскийдрам
1000;12.03.2013;74.9272;Армянскийдрам
1000;08.03.2013;74.9398;Армянскийдрам
1000;07.03.2013;74.6863;Армянскийдрам
1000;06.03.2013;74.6869;Армянскийдрам
1000;05.03.2013;74.9531;Армянскийдрам
1000;02.03.2013;74.9098;Армянскийдрам
1000;01.03.2013;74.6024;Армянскийдрам
1000;28.02.2013;74.8660;Армянскийдрам
1000;27.02.2013;74.7895;Армянскийдрам
1000;26.02.2013;74.1731;Армянскийдрам
1000;23.02.2013;74.5478;Армянскийдрам
1000;22.02.2013;74.2843;Армянскийдрам
1000;21.02.2013;73.8334;Армянскийдрам
1000;20.02.2013;74.0693;Армянскийдрам
1000;19.02.2013;74.1102;Армянскийдрам
1000;16.02.2013;74.0809;Армянскийдрам
1000;15.02.2013;73.9682;Армянскийдрам
1000;14.02.2013;73.9710;Армянскийдрам
1000;13.02.2013;74.2221;Армянскийдрам
1000;12.02.2013;74.2604;Армянскийдрам
1000;09.02.2013;74.2796;Армянскийдрам
1000;08.02.2013;74.0138;Армянскийдрам
1000;07.02.2013;73.7018;Армянскийдрам
1000;06.02.2013;74.1036;Армянскийдрам
1000;05.02.2013;73.6165;Армянскийдрам
1000;02.02.2013;73.7924;Армянскийдрам
1000;01.02.2013;73.8403;Армянскийдрам
1000;31.01.2013;73.6876;Армянскийдрам
1000;30.01.2013;74.2643;Армянскийдрам
1000;29.01.2013;74.0842;Армянскийдрам
1000;26.01.2013;73.9481;Армянскийдрам
1000;25.01.2013;74.5178;Армянскийдрам
1000;24.01.2013;74.3646;Армянскийдрам
1000;23.01.2013;74.2804;Армянскийдрам
1000;22.01.2013;74.4398;Армянскийдрам
1000;19.01.2013;74.2174;Армянскийдрам
1000;18.01.2013;74.7367;Армянскийдрам
1000;17.01.2013;74.6369;Армянскийдрам
1000;16.01.2013;74.2469;Армянскийдрам
1000;15.01.2013;73.8967;Армянскийдрам
1000;12.01.2013;73.8706;Армянскийдрам
1000;11.01.2013;74.4423;Армянскийдрам
1000;10.01.2013;75.0222;Армянскийдрам
1000;30.12.2012;75.3665;Армянскийдрам
1000;29.12.2012;75.3665;Армянскийдрам
1000;28.12.2012;75.5878;Армянскийдрам
1000;27.12.2012;75.9206;Армянскийдрам
1000;26.12.2012;75.9122;Армянскийдрам
1000;25.12.2012;76.1548;Армянскийдрам
1000;22.12.2012;75.9441;Армянскийдрам
1000;21.12.2012;75.9018;Армянскийдрам
1000;20.12.2012;75.6718;Армянскийдрам
1000;19.12.2012;76.1091;Армянскийдрам
1000;18.12.2012;75.7872;Армянскийдрам
1000;15.12.2012;75.5892;Армянскийдрам
1000;14.12.2012;75.3964;Армянскийдрам
1000;13.12.2012;75.6948;Армянскийдрам
1000;12.12.2012;75.5450;Армянскийдрам
1000;11.12.2012;75.8815;Армянскийдрам
1000;08.12.2012;76.1328;Армянскийдрам
1000;07.12.2012;75.9663;Армянскийдрам
1000;06.12.2012;76.1544;Армянскийдрам
1000;05.12.2012;76.5662;Армянскийдрам
1000;04.12.2012;76.1865;Армянскийдрам
1000;01.12.2012;75.9546;Армянскийдрам
